revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes,affected_probability,expected_affected_rows,probability_fewer_than_five_affected
v4_spectral_ridge,nonlinear_bimodal,512,0.65,0.0,0.6412109375,10,0.65,332.8,1.2354557457242465e-223
v4_spectral_ridge,nonlinear_bimodal,512,0.7,0.0,0.70234375,10,0.7,358.4,1.6263763129415455e-257
v4_spectral_ridge,nonlinear_bimodal,512,0.75,0.0,0.7537109375,10,0.75,384.0,1.2784254808794265e-297
v4_spectral_ridge,nonlinear_bimodal,512,0.8,0.0,0.7908203125,10,0.8,409.6,0.0
v4_spectral_ridge,nonlinear_bimodal,512,0.85,0.0,0.850390625,10,0.85,435.2,0.0
v4_spectral_ridge,nonlinear_bimodal,512,0.9,0.0,0.89296875,10,0.9,460.8,0.0
v4_spectral_ridge,nonlinear_bimodal,512,0.95,0.0,0.9443359375,10,0.95,486.4,0.0
v4_spectral_ridge,outcome_dependent_dropout,32,0.05,1.0,0.059375,10,0.045000000000000005,1.4400000000000002,0.9865432930566389
v4_spectral_ridge,outcome_dependent_dropout,32,0.1,0.9,0.134375,10,0.09000000000000001,2.8800000000000003,0.8438106285231033
v4_spectral_ridge,outcome_dependent_dropout,32,0.15,0.9,0.140625,10,0.135,4.32,0.5622500886103239
v4_spectral_ridge,outcome_dependent_dropout,32,0.2,0.8,0.18125,10,0.18000000000000002,5.760000000000001,0.29312098633747263
v4_spectral_ridge,outcome_dependent_dropout,32,0.25,0.6,0.2421875,20,0.225,7.2,0.1230419440759116
v4_spectral_ridge,outcome_dependent_dropout,32,0.3,0.4,0.31875,10,0.27,8.64,0.042493649388468314
v4_spectral_ridge,outcome_dependent_dropout,32,0.35,0.2,0.378125,10,0.315,10.08,0.012209082435950923
v4_spectral_ridge,outcome_dependent_dropout,32,0.4,0.1,0.4,10,0.36000000000000004,11.520000000000001,0.00292435818030924
v4_spectral_ridge,outcome_dependent_dropout,32,0.45,0.0,0.48125,10,0.405,12.96,0.0005806424297031478
v4_spectral_ridge,outcome_dependent_dropout,32,0.5,0.1,0.490625,10,0.45,14.4,9.433888479061587e-05
v4_spectral_ridge,outcome_dependent_dropout,32,0.55,0.0,0.571875,10,0.49500000000000005,15.840000000000002,1.2284999726785574e-05
v4_spectral_ridge,outcome_dependent_dropout,32,0.6,0.0,0.590625,10,0.54,17.28,1.2443720757957774e-06
v4_spectral_ridge,outcome_dependent_dropout,32,0.65,0.0,0.684375,10,0.5850000000000001,18.720000000000002,9.401500781381664e-08
v4_spectral_ridge,outcome_dependent_dropout,32,0.7,0.0,0.65,10,0.63,20.16,4.996193900195844e-09
v4_spectral_ridge,outcome_dependent_dropout,32,0.75,0.0,0.75625,10,0.675,21.6,1.7180460127627156e-10
v4_spectral_ridge,outcome_dependent_dropout,32,0.8,0.0,0.809375,10,0.7200000000000001,23.040000000000003,3.3817966461310025e-12
v4_spectral_ridge,outcome_dependent_dropout,32,0.85,0.0,0.809375,10,0.765,24.48,3.1545736475182767e-14
v4_spectral_ridge,outcome_dependent_dropout,32,0.9,0.0,0.89375,10,0.81,25.92,1.0209708087501015e-16
v4_spectral_ridge,outcome_dependent_dropout,32,0.95,0.0,0.953125,10,0.855,27.36,6.4893367168162e-20
v4_spectral_ridge,outcome_dependent_dropout,64,0.05,1.0,0.0421875,10,0.045000000000000005,2.8800000000000003,0.8392294500339903
v4_spectral_ridge,outcome_dependent_dropout,64,0.1,1.0,0.0921875,10,0.09000000000000001,5.760000000000001,0.30644367341225925
v4_spectral_ridge,outcome_dependent_dropout,64,0.15,0.5,0.16875,10,0.135,8.64,0.055446181525736486
v4_spectral_ridge,outcome_dependent_dropout,64,0.2,0.4,0.228125,10,0.18000000000000002,11.520000000000001,0.006182771640583116
v4_spectral_ridge,outcome_dependent_dropout,64,0.25,0.15,0.2828125,20,0.225,14.4,0.00047090137693913694
v4_spectral_ridge,outcome_dependent_dropout,64,0.3,0.1,0.3109375,10,0.27,17.28,2.5583773894969764e-05
v4_spectral_ridge,outcome_dependent_dropout,64,0.35,0.0,0.33125,10,0.315,20.16,1.0038480307475063e-06
v4_spectral_ridge,outcome_dependent_dropout,64,0.4,0.0,0.4234375,10,0.36000000000000004,23.040000000000003,2.8251047493150756e-08
v4_spectral_ridge,outcome_dependent_dropout,64,0.45,0.0,0.490625,10,0.405,25.92,5.580149465560571e-10
v4_spectral_ridge,outcome_dependent_dropout,64,0.5,0.0,0.4984375,10,0.45,28.8,7.466226553523213e-12
v4_spectral_ridge,outcome_dependent_dropout,64,0.55,0.0,0.5359375,10,0.49500000000000005,31.680000000000003,6.433446576582961e-14
v4_spectral_ridge,outcome_dependent_dropout,64,0.6,0.0,0.6453125,10,0.54,34.56,3.3316059404318333e-16
v4_spectral_ridge,outcome_dependent_dropout,64,0.65,0.0,0.64375,10,0.5850000000000001,37.440000000000005,9.439827160233638e-19
v4_spectral_ridge,outcome_dependent_dropout,64,0.7,0.0,0.6921875,10,0.63,40.32,1.2863934656327591e-21
v4_spectral_ridge,outcome_dependent_dropout,64,0.75,0.0,0.7375,10,0.675,43.2,7.031721542740397e-25
v4_spectral_ridge,outcome_dependent_dropout,64,0.8,0.0,0.7921875,10,0.7200000000000001,46.080000000000005,1.182999101582261e-28
v4_spectral_ridge,outcome_dependent_dropout,64,0.85,0.0,0.840625,10,0.765,48.96,4.078855112927302e-33
v4_spectral_ridge,outcome_dependent_dropout,64,0.9,0.0,0.8875,10,0.81,51.84,1.4753375924328558e-38
v4_spectral_ridge,outcome_dependent_dropout,64,0.95,0.0,0.959375,10,0.855,54.72,1.651268916930786e-45
v4_spectral_ridge,outcome_dependent_dropout,128,0.05,1.0,0.05078125,10,0.045000000000000005,5.760000000000001,0.31260166704288317
v4_spectral_ridge,outcome_dependent_dropout,128,0.1,0.9,0.09609375,10,0.09000000000000001,11.520000000000001,0.008258293720471977
v4_spectral_ridge,outcome_dependent_dropout,128,0.15,0.7,0.15,10,0.135,17.28,6.803116465800499e-05
v4_spectral_ridge,outcome_dependent_dropout,128,0.2,0.1,0.1953125,10,0.18000000000000002,23.040000000000003,2.6765936560295233e-07
v4_spectral_ridge,outcome_dependent_dropout,128,0.25,0.05,0.251171875,20,0.225,28.8,5.745808266836759e-10
v4_spectral_ridge,outcome_dependent_dropout,128,0.3,0.0,0.27578125,10,0.27,34.56,6.981145025491476e-13
v4_spectral_ridge,outcome_dependent_dropout,128,0.35,0.0,0.3609375,10,0.315,40.32,4.760840058285911e-16
v4_spectral_ridge,outcome_dependent_dropout,128,0.4,0.0,0.39453125,10,0.36000000000000004,46.080000000000005,1.7565297152070926e-19
v4_spectral_ridge,outcome_dependent_dropout,128,0.45,0.0,0.45859375,10,0.405,51.84,3.30108091021187e-23
v4_spectral_ridge,outcome_dependent_dropout,128,0.5,0.0,0.5,10,0.45,57.6,2.904378479800144e-27
v4_spectral_ridge,outcome_dependent_dropout,128,0.55,0.0,0.55625,10,0.49500000000000005,63.36000000000001,1.0688705916890983e-31
v4_spectral_ridge,outcome_dependent_dropout,128,0.6,0.0,0.61640625,10,0.54,69.12,1.4175750840007931e-36
v4_spectral_ridge,outcome_dependent_dropout,128,0.65,0.0,0.640625,10,0.5850000000000001,74.88000000000001,5.553716484218876e-42
v4_spectral_ridge,outcome_dependent_dropout,128,0.7,0.0,0.70859375,10,0.63,80.64,4.9052175297066525e-48
v4_spectral_ridge,outcome_dependent_dropout,128,0.75,0.0,0.73125,10,0.675,86.4,6.691928621146129e-55
v4_spectral_ridge,outcome_dependent_dropout,128,0.8,0.0,0.78828125,10,0.7200000000000001,92.16000000000001,8.13635349150426e-63
v4_spectral_ridge,outcome_dependent_dropout,128,0.85,0.0,0.83984375,10,0.765,97.92,3.7968464635462544e-72
v4_spectral_ridge,outcome_dependent_dropout,128,0.9,0.0,0.91484375,10,0.81,103.68,1.701121970025661e-83
v4_spectral_ridge,outcome_dependent_dropout,128,0.95,0.0,0.95625,10,0.855,109.44,5.860568337488792e-98
v4_spectral_ridge,outcome_dependent_dropout,256,0.05,1.0,0.053125,10,0.045000000000000005,11.520000000000001,0.009397480928884178
v4_spectral_ridge,outcome_dependent_dropout,256,0.1,0.8,0.105859375,10,0.09000000000000001,23.040000000000003,6.456525667858342e-07
v4_spectral_ridge,outcome_dependent_dropout,256,0.15,0.2,0.1421875,10,0.135,34.56,8.649508771606093e-12
v4_spectral_ridge,outcome_dependent_dropout,256,0.2,0.0,0.187109375,10,0.18000000000000002,46.080000000000005,3.7716616566578755e-17
v4_spectral_ridge,outcome_dependent_dropout,256,0.25,0.0,0.2447265625,20,0.225,57.6,6.015168831934696e-23
v4_spectral_ridge,outcome_dependent_dropout,256,0.3,0.0,0.281640625,10,0.27,69.12,3.5002408569248e-29
v4_spectral_ridge,outcome_dependent_dropout,256,0.35,0.0,0.357421875,10,0.315,80.64,6.995953468140534e-36
v4_spectral_ridge,outcome_dependent_dropout,256,0.4,0.0,0.39375,10,0.36000000000000004,92.16000000000001,4.338880627381599e-43
v4_spectral_ridge,outcome_dependent_dropout,256,0.45,0.0,0.4453125,10,0.405,103.68,7.257111431383708e-51
v4_spectral_ridge,outcome_dependent_dropout,256,0.5,0.0,0.500390625,10,0.45,115.2,2.723974499395353e-59
v4_spectral_ridge,outcome_dependent_dropout,256,0.55,0.0,0.550390625,10,0.49500000000000005,126.72000000000001,1.8088563801584556e-68
v4_spectral_ridge,outcome_dependent_dropout,256,0.6,0.0,0.590625,10,0.54,138.24,1.5593380035699779e-78
v4_spectral_ridge,outcome_dependent_dropout,256,0.65,0.0,0.630078125,10,0.5850000000000001,149.76000000000002,1.159181452866741e-89
v4_spectral_ridge,outcome_dependent_dropout,256,0.7,0.0,0.678125,10,0.63,161.28,4.273282832503778e-102
v4_spectral_ridge,outcome_dependent_dropout,256,0.75,0.0,0.7453125,10,0.675,172.8,3.611248818397026e-116
v4_spectral_ridge,outcome_dependent_dropout,256,0.8,0.0,0.807421875,10,0.7200000000000001,184.32000000000002,2.2821874422857582e-132
v4_spectral_ridge,outcome_dependent_dropout,256,0.85,0.0,0.848046875,10,0.765,195.84,1.9425936465496485e-151
v4_spectral_ridge,outcome_dependent_dropout,256,0.9,0.0,0.895703125,10,0.81,207.36,1.3304015722401156e-174
v4_spectral_ridge,outcome_dependent_dropout,256,0.95,0.0,0.937890625,10,0.855,218.88,4.328021383925949e-204
v4_spectral_ridge,outcome_dependent_dropout,512,0.05,1.0,0.0435546875,10,0.045000000000000005,23.040000000000003,9.586433569601669e-07
v4_spectral_ridge,outcome_dependent_dropout,512,0.1,0.7,0.1052734375,10,0.09000000000000001,46.080000000000005,3.1401076750784217e-16
v4_spectral_ridge,outcome_dependent_dropout,512,0.15,0.1,0.1564453125,10,0.135,69.12,9.986754464003951e-27
v4_spectral_ridge,outcome_dependent_dropout,512,0.2,0.0,0.1951171875,10,0.18000000000000002,92.16000000000001,5.081358263791307e-38
v4_spectral_ridge,outcome_dependent_dropout,512,0.25,0.0,0.2552734375,20,0.225,115.2,4.341070628555586e-50
v4_spectral_ridge,outcome_dependent_dropout,512,0.3,0.0,0.3021484375,10,0.27,138.24,5.68213638003261e-63
v4_spectral_ridge,outcome_dependent_dropout,512,0.35,0.0,0.3529296875,10,0.315,161.28,9.622175906959633e-77
v4_spectral_ridge,outcome_dependent_dropout,512,0.4,0.0,0.4041015625,10,0.36000000000000004,184.32000000000002,1.669140133106228e-91
v4_spectral_ridge,outcome_dependent_dropout,512,0.45,0.0,0.4369140625,10,0.405,207.36,2.1939901158848562e-107
v4_spectral_ridge,outcome_dependent_dropout,512,0.5,0.0,0.4955078125,10,0.45,230.4,1.4895160509509605e-124
v4_spectral_ridge,outcome_dependent_dropout,512,0.55,0.0,0.5513671875,10,0.49500000000000005,253.44000000000003,3.204035041547652e-143
v4_spectral_ridge,outcome_dependent_dropout,512,0.6,0.0,0.608203125,10,0.54,276.48,1.1620725638323442e-163
v4_spectral_ridge,outcome_dependent_dropout,512,0.65,0.0,0.64609375,10,0.5850000000000001,299.52000000000004,3.099193245030572e-186
v4_spectral_ridge,outcome_dependent_dropout,512,0.7,0.0,0.707421875,10,0.63,322.56,1.984322762390049e-211
v4_spectral_ridge,outcome_dependent_dropout,512,0.75,0.0,0.7443359375,10,0.675,345.6,6.41763258938031e-240
v4_spectral_ridge,outcome_dependent_dropout,512,0.8,0.0,0.80234375,10,0.7200000000000001,368.64000000000004,1.0932153999227996e-272
v4_spectral_ridge,outcome_dependent_dropout,512,0.85,0.0,0.8568359375,10,0.765,391.68,3.088755412001e-311
v4_spectral_ridge,outcome_dependent_dropout,512,0.9,0.0,0.9029296875,10,0.81,414.72,0.0
v4_spectral_ridge,outcome_dependent_dropout,512,0.95,0.0,0.9478515625,10,0.855,437.76,0.0
v4_spectral_ridge,support_translation,32,0.05,0.0,0.0625,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.1,0.0,0.075,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.15,0.0,0.15,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.2,0.0,0.1890625,20,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.25,0.0,0.259375,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.3,0.0,0.30625,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.35,0.0,0.346875,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.4,0.0,0.403125,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.45,0.0,0.459375,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.5,0.0,0.475,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.55,0.0,0.553125,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.6,0.0,0.625,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.65,0.0,0.6625,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.7,0.0,0.7125,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.75,0.0,0.771875,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.8,0.0,0.8,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.85,0.0,0.840625,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.9,0.0,0.875,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,32,0.95,0.0,0.953125,10,1.0,32.0,0.0
v4_spectral_ridge,support_translation,64,0.05,0.0,0.0546875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.1,0.0,0.0953125,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.15,0.0,0.1671875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.2,0.0,0.17265625,20,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.25,0.0,0.278125,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.3,0.0,0.2875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.35,0.0,0.3765625,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.4,0.0,0.35,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.45,0.0,0.4140625,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.5,0.0,0.5125,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.55,0.0,0.528125,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.6,0.0,0.590625,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.65,0.0,0.615625,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.7,0.0,0.6921875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.75,0.0,0.7546875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.8,0.0,0.7921875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.85,0.0,0.8640625,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.9,0.0,0.9046875,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,64,0.95,0.0,0.9359375,10,1.0,64.0,0.0
v4_spectral_ridge,support_translation,128,0.05,0.0,0.0421875,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.1,0.0,0.10546875,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.15,0.0,0.1453125,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.2,0.0,0.18984375,20,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.25,0.0,0.25703125,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.3,0.0,0.30859375,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.35,0.0,0.36015625,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.4,0.0,0.403125,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.45,0.0,0.440625,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.5,0.0,0.509375,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.55,0.0,0.55625,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.6,0.0,0.5859375,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.65,0.0,0.6453125,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.7,0.0,0.71171875,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.75,0.0,0.746875,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.8,0.0,0.79453125,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.85,0.0,0.85,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.9,0.0,0.890625,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,128,0.95,0.0,0.9515625,10,1.0,128.0,0.0
v4_spectral_ridge,support_translation,256,0.05,0.0,0.0484375,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.1,0.0,0.09609375,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.15,0.0,0.146875,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.2,0.0,0.201171875,20,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.25,0.0,0.245703125,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.3,0.0,0.3,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.35,0.0,0.362890625,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.4,0.0,0.403515625,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.45,0.0,0.476171875,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.5,0.0,0.495703125,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.55,0.0,0.536328125,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.6,0.0,0.61953125,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.65,0.0,0.658984375,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.7,0.0,0.696875,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.75,0.0,0.7453125,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.8,0.0,0.80546875,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.85,0.0,0.849609375,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.9,0.0,0.896484375,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,256,0.95,0.0,0.945703125,10,1.0,256.0,0.0
v4_spectral_ridge,support_translation,512,0.05,0.0,0.051171875,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.1,0.0,0.1041015625,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.15,0.0,0.1578125,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.2,0.0,0.2005859375,20,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.25,0.0,0.2431640625,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.3,0.0,0.2904296875,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.35,0.0,0.3564453125,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.4,0.0,0.402734375,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.45,0.0,0.4580078125,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.5,0.0,0.491015625,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.55,0.0,0.541015625,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.6,0.0,0.5890625,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.65,0.0,0.6517578125,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.7,0.0,0.69609375,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.75,0.0,0.759375,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.8,0.0,0.8033203125,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.85,0.0,0.8412109375,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.9,0.0,0.8970703125,10,1.0,512.0,0.0
v4_spectral_ridge,support_translation,512,0.95,0.0,0.949609375,10,1.0,512.0,0.0
v4_spectral_ridge,tail_contamination,32,0.05,0.1,0.021875,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.1,0.3,0.065625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.15,0.1,0.146875,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.2,0.1,0.240625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.25,0.3,0.3125,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.3,0.0,0.321875,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.35,0.1,0.378125,20,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.4,0.1,0.425,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.45,0.2,0.440625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.5,0.1,0.475,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.55,0.2,0.578125,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.6,0.2,0.55625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.65,0.0,0.64375,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.7,0.1,0.69375,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.75,0.2,0.78125,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.8,0.0,0.7875,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.85,0.1,0.840625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.9,0.2,0.88125,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,32,0.95,0.3,0.965625,10,0.15,4.8,0.46435845540553466
v4_spectral_ridge,tail_contamination,64,0.05,0.0,0.04375,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.1,0.0,0.0984375,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.15,0.0,0.153125,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.2,0.1,0.184375,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.25,0.0,0.2671875,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.3,0.0,0.2859375,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.35,0.0,0.3328125,20,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.4,0.0,0.38125,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.45,0.0,0.4578125,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.5,0.0,0.4984375,10,0.15,9.6,0.027971389925458848
v4_spectral_ridge,tail_contamination,64,0.55,0.0,0.5578125,10,0.15,9.6,0.027971389925458848
